"","artist","song","text","Carolina","Laura"
"140","Pet Shop Boys","Love Etc.","(you need more, you need more, you need more,  
You need more,you need more,you need more,  
You need more,you need more,you need more)  
  
Boy it's tough getting on in the world  
When the sun doesn't shine and a boy needs a girl  
It's about getting out of a rut, you need luck  
And your stuck and don't know how (oh)  
  
(don't have to be) A big bucks Hollywood star  
(don't have to drive)A super car to get far  
(don't have to live)A life of power and wealth  
(don't have to be) beautiful but it helps  
(don't have to buy)A house in Beverly hills  
(don't have to have)your daddy paying the bills  
(don't have to live)A life of power and wealth  
(don't have to be) beautiful but it helps  
  
You need more than a big blank check to be a lover,or  
A gulf stream jet to fly you door to door  
Somewhere chic on another shore  
You need more you need more you need more you need more you need more you need
more  
You need love you need love you need love  
Too much of anything is never enough  
Too much of everything is never enough  
  
Boy it's tough getting on in the world  
When the sun doesn't shine and a boy needs a girl  
It's about getting out of a rut, you need luck  
And your stuck and don't know how (oh)  
  
(don't have to be) A big bucks Hollywood star  
(don't have to drive)A super car to get far  
(don't have to wear)A smile much colder than ice  
(don't have to be beautiful but it's nice  
  
You need more than Gerhard Richter hangin' on your wall  
A chauffeur-driven limousine on call  
To drive your wife and lover to a white tie ball  
  
(you need more, you need more, you need more,  
You need more,you need more,you need more) you need love  
I believe that we can achieve the love that we need  
I believe, call me naive  
Love is for free  
  
(don't have to be) A big bucks Hollywood star  
(don't have to drive)A super car to get far  
(don't have to live)A life of power and wealth  
(don't have to be) beautiful but it helps  
Beautiful that it helps  
Beautiful that it helps

",FALSE,TRUE
"141","Pet Shop Boys","Luna Park","Shadows on the sun  
Another night's begun  
It's always dark  
In Luna Park  
Wind across the moon  
Electric storms and soon  
A flying spark  
In Luna Park  
  
And when we're getting higher  
We're happy  
Somebody's eating fire  
We're happy  
The big wheel in the sky  
Will make you scream  
  
Come on, join a line  
The ghost train leaves on time  
It's always dark  
In Luna Park  
On the shooting range  
The plastic prizes never change  
So make your mark  
On Luna Park  
  
And when we're getting higher  
We're happy  
Somebody's eating fire  
We're happy  
The big wheel in the sky  
Will make you scream  
  
Thunder. I wonder?  
A storm will come one day  
To blow us all away  
Like dust on the moon  
In Luna Park  
It can't be dark  
Too soon  
  
A storm is coming soon  
Like dust on the moon  
  
Every night we go  
To the latest horror show  
And hear the screams  
In Luna dreams  
Fortune-tellers muse  
On palms that bode bad news  
The future's dark  
In Luna Park  
  
And when we're feeling scared  
We're happy  
With circuses and bread  
We're happy  
The whirling fair machines  
Are all we need  
  
Thunder. I wonder?  
A storm will come one day  
To blow us all away  
Like dust on the moon  
In Luna Park  
It can't be dark  
Too soon

",FALSE,TRUE
"142","Pet Shop Boys","New York City Boy","When you're a boy  
Some days are tough  
Lying on your bed  
Playing punk rock and stuff  
Home is a boot camp  
You gotta escape  
Want to go and wander  
In the ticker-tape  
You feel the deals is real  
You're a New York City boy  
So young, so run  
Into New York City  
  
New York City boy  
You'll never have a bored day  
Cause you're a New York  
City boy  
Where Seventh Avenue  
Meets Broadway  
  
The street is amazing  
The hoochies unreal  
Check out all the hardware  
At the latest deal  
Hear a song  
That's the bomb!  
If you don't get the mix  
It's gone eighty-six  
You feel the deal is real  
You're in New York City  
  
New York City boy  
You'll never have a bored day  
Cause you're a New York  
City boy  
Where Seventh Avenue  
Meets Broadway  
New York City boy  
This is your reward day  
Cause you're a New York  
City boy  
Where Seventh Avenue  
Meets Broadway  
  
Then as the evening falls  
You can return its calls  
  
You feel the deal is real  
You're a New York City boy  
So young, so run  
Into New York City

",FALSE,TRUE
"143","Pet Shop Boys","Pandemonium","Is this a riot or are you just pleased to see me?  
Why aren't we holding hands and talking sweets?  
I love you really, though I know no-one believes me  
There's chaos every time we meet  
  
Oh no, look what you've gone and done  
You're creating pandemonium  
That song you sing means everything  
To me, I'm living in ecstasy  
The stars and the sun dance to your drum  
And now it's pandemonium!  
  
You're crashing everywhere, it's like you're smashing china  
Skidding on an icy road  
You're major trouble since you were almost a minor  
I sometimes think we'll both explode  
  
Oh no, look what you've gone and done  
You're creating pandemonium  
That song you sing means everything  
To me, I'm living in ecstasy  
My world's gone mad, what did you do?  
Telling perfect strangers that I love you  
The stars and the sun dance to your drum  
And now it's pandemonium!  
  
I can't make sense of anything  
All I know is the party's in full swing  
If we both just stopped for a minute  
I declare war and then you'd win it  
  
To tell you the truth, I thought I was shockproof  
Until I saw what you get up to  
When you think about it, it's quite an achievement  
That after all I still love you  
  
Oh no, look what you've gone and done  
You're creating pandemonium  
That song you sing means everything  
To me, I'm living in ecstasy  
My world's gone mad, what did you do?  
Telling perfect strangers that I love you  
The stars and the sun dance to your drum  
And now it's pandemonium!

",FALSE,TRUE
"144","Pet Shop Boys","Rent","You dress me up, I'm your puppet  
You buy me things, I love it  
You bring me food, I need it  
You give me love, I feed it  
  
And look at the two of us in sympathy  
With everything we see  
I never want anything, it's easy  
You buy whatever I need  
  
But look at my hopes, look at my dreams  
The currency we've spent  
I love you, you pay my rent  
I love you, you pay my rent  
  
You phone me in the evening on hearsay  
And bought me caviar  
You took me to a restaurant off Broadway  
To tell me who you are  
  
We never-ever argue, we never calculate  
The currency we've spent  
I love you, you pay my rent  
I love you, you pay my rent  
I love you, you pay my rent  
  
I'm your puppet  
I love it  
  
And look at the two of us in sympathy  
And sometimes ecstasy  
Words mean so little, and money less  
When you're lying next to me  
  
But look at my hopes, look at my dreams  
The currency we've spent  
I love you, you pay my rent  
I love you, you pay my rent  
I love you, you pay my rent  
  
Look at my hopes, look at my dreams  
The currency we've spent  
I love you, you pay my rent  
I love you, you pay my rent  
  
Look at my hopes, look at my dreams  
The currency we've spent  
I love you, you pay my rent  
I love you, you pay my rent  
I love you, you pay my rent (It's easy, it's so easy)  
You pay my rent (It's easy, it's so easy)  
You pay my rent (It's easy, it's so easy)  
I love you (It's easy, it's so easy)  
(It's easy, it's so easy)  
(It's easy, it's so easy)  
(It's easy, it's so easy)  
(It's easy, it's so easy)  
(It's easy, it's so easy)  
(It's easy, it's so easy)  

",FALSE,TRUE
"145","Pet Shop Boys","Shouting In The Evening","Shout!  
Shout!  
Shout!  
  
What a feeling  
Shouting In the evening  
Shout!  
Shouting In The Evening  
Shout!  
Shout!  
  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
  
Shout!  
Shout!  
  
What a feeling  
Shouting In the evening  
  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
It feels so good  
  
Shout!  
Shout!

",FALSE,TRUE
"146","Pet Shop Boys","West End Girls","(....forever)  
Sometimes you're better off dead  
There's gun in your hand and it's pointing at your head  
You think you're mad, too unstable  
Kicking in chairs and knocking down tables  
In a restaurant in a West End town  
Call the police, there's a madman around  
Running down underground to a dive bar  
In a West End town  
  
In a West End town, a dead end world  
The East End boys and West End girls  
In a West End town, a dead end world  
The East End boys and West End girls  
West End girls  
  
Too many shadows, whispering voices  
Faces on posters, too many choices  
If, when, why, what?  
How much have you got?  
Have you got it, do you get it, if so, how often?  
And which do you choose, a hard or soft option?  
(How much do you need?)  
  
In a West End town, a dead end world  
The East End boys and West End girls  
In a West End town, a dead end world  
The East End boys and West End girls  
West End girls  
West End girls  
  
(How much do you need?)  
In a West End town, a dead end world  
The East End boys and West End girls  
Oooh West End town, a dead end world  
East End boys, West End Girls  
West End girls  
  
You've got a heart of glass or a heart of stone  
Just you wait 'til I get you home  
We've got no future, we've got no past  
Here today, built to last  
In every city, in every nation  
From Lake Geneva to the Finland station  
(How far have you been?)  
  
In a West End town, a dead end world  
The East End boys and West End girls  
A West End town, a dead end world  
East End Boys, West End girls  
West End girls  
  
West End girls  
West End girls  
(How far have you been?)  
  
Girls  
East End boys  
And West End girls  
And West End girls  
(... forever)  
And West End girls  
(How far have you been?)  
  
East End boys  
The West End girls  
The West End boys  
And West End girls  
  
The West End girls  
The West End boys  
The West End girls

",FALSE,TRUE
"147","Pet Shop Boys","What Have I Done To Deserve This?","You always wanted a lover I only wanted a job.  
I've always worked for a living.  
How am I gonna get through?  
How am I gonna get through?  
  
Now you've left me with nothing.  
(Can't take it.)  
How am I gonna get through?  
How am I gonna get through?  
  
I brought you drinks, I brought you flowers,  
I read your books and talked for hours ev'ry day.  
So many drinks, such pretty flow'rs, so tell me.  
What have I, what have I, what have I done to deserve this?  
What have I, what have I, what have I done to deserve this?  
  
What have I, what have I, what have I  
Since you went away.  
I've been hanging around.  
I've been wondering why  
I'm feeling down.  
You went away.  
It should make me feel better  
But I don't know  
  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
(What have I, what have I, what have I done to deserve this?)  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
Gonna get through. (Gonna get through.)  
  
You always wanted a lover I only wanted a job.  
Now I can do what I want to forever.  
How am I gonna get through?  
How am I gonna get through?  
  
At night the people come and go, they talk to fast and walk to slow  
Chasing time from hour to hour, I pour the drinks and crush the flowers.  
What have I, what have I, what have I done to deserve this?  
What have I, what have I, what have I done to deserve this?  
  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
(What have I, what have I, what have I done to deserve this?)  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
(What have I, what have I, what have I done to deserve this?)  
How I'm gonna get through, how I'm gonna get through.  
Gonna get through. (Gonna get through.)  

",FALSE,TRUE
"148","Pet Shop Boys","Where The Streets Have No Name","I want to run  
I want to hide  
I want to break down the walls the hold me inside  
I want to reach out  
And touch the flame  
Where the streets have no name  
  
I want to feel  
The sun on my face  
I see the dust cloud disappear without a trace  
I want to take shelter from poison rain  
Where the streets have no name  
  
Where the streets have no name  
Where the streets have no name  
  
We're still building and burning down love  
Burning down love  
And when I go there  
I go there with you  
Where the streets have no name  
  
The city's aflood  
Our love turns to rust  
We're beaten and blown by the wind  
Trampled in dust  
I'll show you a place  
High on a desert plain  
Where the streets have no name  
  
Where the streets have no name  
Where the streets have no name  
  
We're still building and burning down love  
Burning down love  
And when I go there  
It's all I can do  
Where the streets have no name  
  
Where the streets have no name  
Where the streets have no name  
Where the streets have no name  
Where the streets have no name

",FALSE,TRUE
"149","Phil Collins","Can't Stop Loving You","So you're leaving in the morning on the early train  
I could say everything's alright  
And I could pretend and say goodbye  
Got your ticket  
Got your suitcase  
Got your leaving smile  
I could say that's the way it goes  
And I could pretend and you won't know  
That I was lying  
  
Cause I can't stop loving you  
No I can't stop loving you  
No I won't stop loving you  
Why should I?  
  
We took a taxi to the station, not a word was said  
And I saw you walk across the road  
For maybe the last time, I don't know  
Feeling humble  
I heard a rumble  
On the railway track  
And when I hear that whistle blow  
I'll walk away and you won't know  
That I'll be crying  
  
Cause I can't stop loving you  
No I can't stop loving you  
No I won't stop loving you  
Why should I?  
  
Even try, I'll always be here by your side  
Why, why, why, I never wanted to say goodbye  
Why even try, I'll always be here if you  
Change, change your mind  
  
So you're leaving in the morning on the early train  
I could say everything's alright  
And I could pretend and say goodbye  
But that would be lying  
  
Cause I can't stop loving you  
No I can't stop loving you  
No I won't stop loving you  
Why should I even try?

",FALSE,TRUE
"150","Phil Collins","It's In Your Eyes","It's in your eyes,  
The love you hide away.  
You can't disguise  
The things you feel, the thing you say  
  
If you just call my name  
Any time at all, I'll be there.  
  
I don't know why,  
The way you're falling away from me.  
I can't describe  
It's how it feels, it's what I see.  
  
If you just call my name  
Anytime at all,  
Anytime at all,  
Anytime at all, I'll be there.  
  
I look around, all I see is you  
But you gotta tell me that you want me too.  
Look at me, you're all that I need, it's true.  
  
I'm here, just call my name  
Anytime at all, I'll be there.  
  
I look around, all I see is you  
But you gotta tell me that you want me too.  
Look at me, you're all that I need, it's true.  
  
I can't disguise  
The love I wait for you to share  
I can't deny  
If you reach out and touch my hand it's there.  
  
Or just call my name,  
Anytime at all,  
Anytime at all,  
Anytime at all, I'll be there.

",FALSE,TRUE
"151","Phil Collins","On My Way","Tell everybody I'm on my way  
New friends and new places to see  
With blue skies ahead yes  
I'm on my way  
And there's nowhere else  
that I'd rather be  
  
Tell everybody I'm on my way  
And I'm loving every step I take  
With the sun beating down yes  
I'm on my way  
And I can't keep this smile off my face  
  
'Cause there's nothing like seeing  
each other again  
No matter what the distance between  
And the stories that we tell  
will make you smile  
Oh it really lifts my heart  
  
So tell 'em all I'm on my way  
New friends and new places to see  
And to sleep under the stars  
Who could ask for more  
With the moon keeping watch over me  
  
Not the snow, not the rain  
Can change my mind  
The sun will come out, wait and see  
And the feeling of the wind in your face  
Can lift your heart  
Oh there's nowhere I would rather be  
  
'Cause I'm on my way now-  
well and truly  
I'm on my way now  
  
(I'm on my way now)  
(I'm on my way now)  
  
Tell everybody I'm on my way  
And I just can't wait to be there  
With blue skies ahead yes  
I'm on my way  
And nothing but good times to share  
  
So tell everybody I'm on my way  
And I just can't wait to be home  
With the sun beating down yes  
I'm on my way  
And nothing but good times to show  
I'm on my way  
  
Yes, I'm on my way

",FALSE,TRUE
"152","Phil Collins","Two Hearts","Well, there was no reason to believe she'd always be there  
But if you don't put faith in what you believe in  
It's getting you nowhere  
'Cos it hurts, you never let go  
Don't look down, just look up  
Cos she's always there to behind you, just to remind you  
  
Two hearts, believing in just one mind  
You know we're two hearts believing in just one mind  
  
'Cos there's no easy way to, to understand it  
There's so much of my life in her, and it's like I'm blinded  
And it teaches you to never let go  
There's so much love you'll never know  
She can reach you no matter how far  
Wherever you are  
  
Two hearts, believing in just one mind  
Beating together till the end of time  
You know we're two hearts believing in just one mind  
Together forever till the end of time  
  
She knows (she knows)  
There'll always be a special place in my heart for her  
She knows, she knows, she knows  
Yeah, she knows (she knows)  
No matter how far apart we are  
She knows, I'm always right there beside her  
  
We're two hearts, believing in just one mind  
Beating together till the end of time  
You know we're two hearts believing in just one mind  
Together forever till the end of time  
  
You know we're two hearts believing in just one mind  
Together forever, til the end of time  
Two hearts two hearts, believing in just one mind  
Beating together til the end of time

",FALSE,TRUE
"153","Phil Collins","You'll Be In My Heart","Come stop your crying  
It will be alright  
Just take my hand  
Hold it tight  
  
I will protect you  
From all around you  
I will be here  
Don't you cry  
  
For one so small,  
You seem so strong  
My arms will hold you  
Keep you safe and warm  
This bond between us  
Can't be broken  
I will be here  
Don't you cry  
  
'Cause you'll be in my heart  
Yes, you'll be in my heart  
From this day on  
Now and forever more  
You'll be in my heart  
No matter what they say  
You'll be here  
In my heart  
Always  
  
Why can't they understand the way we feel  
They just don't trust what they can't explain  
I know we're different, but deep inside us  
We're not that different at all  
  
And you'll be in my heart  
Yes you'll be in my heart  
From this day on  
Now and forever more  
  
Don't listen to them  
'Cause what do they know  
We need each other, to have, to hold  
They'll see in time, I know  
  
When destiny calls you, you must be strong  
I may not be with you  
But you got to hold on  
They'll see in time, I know  
We'll show them together  
  
'Cause you'll be in my heart  
Believe me, you'll be in my heart  
I'll be there from this day on  
Now and forever more  
  
You'll be in my heart  
You'll be here in my heart  
No matter what they say  
  
I'll be with you  
You'll be in my heart  
I'll be there  
Always...  
Always...  
  
I'll be with you  
I'll be there for you always  
Always and always  
  
Just look over your shoulder  
Just look over your shoulder  
Just look over your shoulder  
I'll be there  
Always

",FALSE,TRUE
"154","Pink Floyd","Comfortably Numb","Hello?  
  
Is there anybody in there?  
Just nod if you can hear me.  
Is there anyone home?  
Come on now  
I hear you're feeling down.  
Well I can ease your pain  
Get you on your feet again.  
Relax.  
I'll need some information first.  
Just the basic facts.  
Can you show me where it hurts?  
  
There is no pain you are receding  
A distant ship smoke on the horizon.  
You are only coming through in waves.  
Your lips move but I can't hear what you're saying.  
When I was a child I had a fever  
My hands felt just like two balloons.  
Now I've got that feeling once again  
I can't explain you would not understand  
This is not how I am.  
I have become comfortably numb.  
  
O.K.  
Just a little pinprick.  
There'll be no more, ah!  
But you may feel a little sick.  
Can you stand up?  
I do believe it's working, good.  
That'll keep you going through the show  
Come on it's time to go.  
  
There is no pain you are receding  
A distant ship, smoke on the horizon.  
You are only coming through in waves.  
Your lips move but I can't hear what you're saying.  
When I was a child  
I caught a fleeting glimpse  
Out of the corner of my eye.  
I turned to look but it was gone  
I cannot put my finger on it now  
The child is grown,  
The dream is gone.  
I have become comfortably numb.

",TRUE,FALSE
"155","Pink Floyd","Hey You","Hey you out there in the cold  
Getting lonely getting old  
Can you feel me?  
Hey you standing in the aisles  
With itchy feet and fading smiles  
Can you feel me?  
Hey you don't help them to bury the light  
Don't give in without a fight.  
  
Hey you out there on your own  
Sitting naked by the phone  
Would you touch me?  
Hey you with you ear against the wall  
Waiting for someone to call out  
Would you touch me?  
Hey you, would you help me to carry the stone?  
Open your heart, I'm coming home.  
  
But it was only fantasy.  
The wall was too high,  
As you can see.  
No matter how he tried,  
He could not break free.  
And the worms ate into his brain.  
  
Hey you, out there on the road  
Always doing what you're told,  
Can you help me?  
Hey you, out there beyond the wall,  
Breaking bottles in the hall,  
Can you help me?  
Hey you, don't tell me there's no hope at all  
Together we stand, divided we fall.

",TRUE,FALSE
"156","Pink Floyd","Wish You Were Here","So, so you think you can tell  
Heaven from Hell,  
Blue skies from pain.  
Can you tell a green field  
From a cold steel rail?  
A smile from a veil?  
Do you think you can tell?  
  
And did they get you to trade  
Your heroes for ghosts?  
Hot ashes for trees?  
Hot air for a cool breeze?  
Cold comfort for change?  
And did you exchange  
A walk on part in the war  
For a lead role in a cage?  
  
How I wish, how I wish you were here.  
We're just two lost souls  
Swimming in a fish bowl,  
Year after year,  
Running over the same old ground.  
And how we found  
The same old fears.  
Wish you were here.

",TRUE,FALSE
"157","Queen","Another One Bites The Dust","Let's go, Steve walks warily down the street,  
With the brim pulled way down low  
Ain't no sound but the sound of his feet,  
Machine guns ready to go  
  
Are you ready,  
Are you ready for this  
Are you hanging on the edge of your seat  
Out of the doorway the bullets rip  
To the sound of the beat  
  
[Chorus]  
Another one bites the dust  
Another one bites the dust  
And another one gone, and another one gone  
Another one bites the dust  
Hey, I'm gonna get you too  
Another one bites the dust  
  
How do you think I'm going to get along,  
Without you, when you're gone  
You took me for everything that I had,  
And kicked me out on my own  
  
Are you happy, are you satisfied  
How long can you stand the heat  
Out of the doorway the bullets rip  
To the sound of the beat  
  
[Chorus]  
  
Another one bites the dust  
Another one bites the dust  
Another one bites the dust  
Another one bites the dust  
There are plenty of ways you can hurt a man  
And bring him to the ground  
You can beat him  
You can cheat him  
You can treat him bad and leave him  
When he's down  
But I'm ready, yes I'm ready for you  
I'm standing on my own two feet  
Out of the doorway the bullets rip  
Repeating the sound of the beat  
  
[Chorus]

",FALSE,TRUE
"158","Queen","Barcelona","I had this perfect dream  
Un sueno me envolvio  
This dream was me and you  
Tal vez esta aqui  
I want all the world to see  
Un instinto me guiaba  
A miracle sensation  
My guide and inspiration  
Now my dream is slowly coming true  
The wind is a gentle breeze  
EI me hablo de ti  
The bells are ringing out  
EI canto vuela  
They're calling us together  
Guiding us forever  
Wish my dream would never go away  
  
Barcelona  
It was the first time that we met  
Barcelona  
How can I forget  
The moment that you stepped into the room  
You took my breath away  
  
Barcelona  
La musica vibro  
Barcelona  
Yella nos unio  
And if God is willing  
We will meet again  
Someday  
  
Let the songs begin  
Dejalo nacer  
Let the music play  
Ah  
Make the voices sing  
Nace un gran amor  
Start the celebration  
Ven a mi  
And cry  
Grita  
Come alive  
Vive  
And shake the foundations from the skies  
Shaking all our lives  
  
Barcelona  
Such a beautiful horizon  
Barcelona  
Like a jewel in the sun  
Por ti sere gaviota de tu bella mar  
Barcelona  
Suenan las campanas  
Barcelona  
Abre tus puertas al mundo  
If God is willing  
If God is willing  
If God is willing  
Friends until the end  
  
Viva!  
Barcelona!

",FALSE,TRUE
"159","Queen","Bicycle Race","Bicycle bicycle bicycle  
I want to ride my bicycle bicycle bicycle  
I want to ride my bicycle  
I want to ride my bike  
I want to ride my bicycle  
I want to ride it where I like  
  
You say black I say white  
You say bark I say bite  
You say shark I say hey man  
Jaws was never my scene  
And I don't like Star Wars  
You say Rolls I say Royce  
You say God give me a choice  
You say Lord I say Christ  
I don't believe in Peter Pan  
Frankenstein or Superman  
All I wanna do is  
  
Bicycle bicycle bicycle  
I want to ride my bicycle bicycle bicycle  
I want to ride my bicycle  
I want to ride my bike  
I want to ride my bicycle  
I want to ride my -  
Bicycle races are coming your way  
So forget all your duties oh yeah  
Fat bottomed girls  
They'll be riding today  
So look out for those beauties oh yeah  
On your marks, get set, go!  
Bicycle race bicycle race bicycle race  
Bicycle bicycle bicycle  
I want to ride my bicycle  
Bicycle bicycle bicycle bicycle  
I want a bicycle race  
  
Hey  
You say coke I say caine  
You say John I say Wayne  
Hot dog I say cool it man  
I don't wanna be the President of America  
You say smile I say cheese  
Cartier I say please  
Income tax I say Jesus  
I don't want to be a candidate for  
Vietnam or Watergate  
'Cause all I wanna do is  
  
Bicycle (yeah) bicycle (eh) bicycle  
I want to ride my bicycle bicycle (c'mon) bicycle  
I want to ride my bicycle  
I want to ride my bike  
I want to ride my bicycle  
I want to ride it where I like

",FALSE,TRUE
"160","Queen","Bohemian Rhapsody","Is this the real life?  
Is this just fantasy?  
Caught in a landslide  
No escape from reality  
Open your eyes  
Look up to the skies and see  
I'm just a poor boy, I need no sympathy  
Because I'm easy come, easy go  
A little high, little low  
Anyway the wind blows, doesn't really matter to me, to me  
  
Mama, just killed a man  
Put a gun against his head  
Pulled my trigger, now he's dead  
Mama, life had just begun  
But now I've gone and thrown it all away  
Mama, ooo  
Didn't mean to make you cry  
If I'm not back again this time tomorrow  
Carry on, carry on, but nothing really matters  
  
Too late, my time has come  
Sends shivers down my spine  
Body's aching all the time  
Goodbye everybody I've got to go  
Gotta leave you all behind and face the truth  
Mama, ooo (anyway the wind blows)  
I don't want to die  
I sometimes wish I'd never been born at all  
  
I see a little silhouetto of a man  
Scaramouch, scaramouch will you do the fandango  
Thunderbolt and lightning very very frightening me  
Gallileo, Gallileo,  
Gallileo, Gallileo,  
Gallileo Figaro - magnifico  
  
But I'm just a poor boy and nobody loves me  
He's just a poor boy from a poor family  
Spare him his life from this monstrosity  
Easy come easy go will you let me go  
Bismillah! No we will not let you go - let him go  
Bismillah! We will not let you go - let him go  
Bismillah! We will not let you go let me go  
Will not let you go let me go (never)  
Never let you go let me go  
Never let me go ooo  
No, no, no, no, no, no, no  
Oh mama mia, mama mia, mama mia let me go  
Beelzebub has a devil put aside for me  
For me  
For me  
  
So you think you can stone me and spit in my eye  
So you think you can love me and leave me to die  
Oh baby can't do this to me baby  
Just gotta get out just gotta get right outta here  
  
Ooh yeah, ooh yeah  
Nothing really matters  
Anyone can see  
Nothing really matters nothing really matters to me  
  
Anyway the wind blows

",FALSE,TRUE
"161","Queen","Don't Stop Me Now","Tonight I'm gonna have myself a real good time  
I feel alive and the world I'll turn it inside out - yeah  
And floating around in ecstasy  
So don't stop me now don't stop me  
'Cause I'm having a good time having a good time  
  
I'm a shooting star leaping through the sky  
Like a tiger defying the laws of gravity  
I'm a racing car passing by like Lady Godiva  
I'm gonna go go go  
There's no stopping me  
  
I'm burnin' through the sky yeah  
Two hundred degrees  
That's why they call me Mister Fahrenheit  
I'm trav'ling at the speed of light  
I wanna make a supersonic man out of you  
  
Don't stop me now I'm having such a good time  
I'm having a ball  
Don't stop me now  
If you wanna have a good time just give me a call  
Don't stop me now ('Cause I'm having a good time)  
Don't stop me now (Yes I'm havin' a good time)  
I don't want to stop at all  
  
Yeah, I'm a rocket ship on my way to Mars  
On a collision course  
I am a satellite I'm out of control  
I am a sex machine ready to reload  
Like an atom bomb about to  
Oh oh oh oh oh explode  
  
I'm burnin' through the sky yeah  
Two hundred degrees  
That's why they call me Mister Fahrenheit  
I'm trav'ling at the speed of light  
I wanna make a supersonic woman of you  
  
Don't stop me don't stop me  
Don't stop me hey hey hey  
Don't stop me don't stop me  
Ooh ooh ooh, I like it  
Don't stop me don't stop me  
Have a good time good time  
Don't stop me don't stop me ah  
Oh yeah  
Alright  
  
Oh, I'm burnin' through the sky yeah  
Two hundred degrees  
That's why they call me Mister Fahrenheit  
I'm trav'ling at the speed of light  
I wanna make a supersonic man out of you  
  
Don't stop me now I'm having such a good time  
I'm having a ball  
Don't stop me now  
If you wanna have a good time (wooh)  
Just give me a call (alright)  
Don't stop me now ('cause I'm having a good time - yeah yeah)  
Don't stop me now (yes I'm havin' a good time)  
I don't want to stop at all  
La da da da daah  
Da da da haa  
Ha da da ha ha haaa  
Ha da daa ha da da aaa  
Ooh ooh ooh

",FALSE,TRUE
"162","Queen","I Want It All","Adventure seeker on an empty street  
Just an alley creeper, light on his feet  
A young fighter screaming, with no time for doubt  
With the pain and anger can't see a way out  
It ain't much I'm asking, I heard him say  
Gotta find me a future move out of my way  
I want it all, I want it all, I want it all, and I want it now  
I want it all, I want it all, I want it all, and I want it now  
  
Listen all you people, come gather round  
I gotta get me a game plan, gotta shake you to the ground  
But just give me, huh, what I know is mine  
People do you hear me, just gimme the sign  
It ain't much I'm asking, if you want the truth  
Here's to the future for the dreams of youth  
  
I want it all (give it all - I want it all)  
I want it all (yeah)  
I want it all and I want it now  
  
I want it all (yes I want it all)  
I want it all hey  
I want it all and I want it now  
  
I'm a man with a one track mind  
So much to do in one lifetime (people do you hear me)  
Not a man for compromise and where's and why's and living lies  
So I'm living it all, yes I'm living it all  
And I'm giving it all, and I'm giving it all  
Oooh oh yeah yeah - ha ha ha ha ha  
Yeah yeah yeah yeaaah  
I want it all  
  
It ain't much I'm asking, if you want the truth  
Here's to the future  
Hear the cry of youth (hear the cry of youth) (hear the cry of youth)  
I want it all, I want it all, I want it all and I want it now  
  
I want it all yeah yeah yeaaaah  
I want it all, I want it all and I want it now  
Oh oh oh oh oooh  
  
And I want it - now  
I want it, I want it  
Ooooh ha

",FALSE,TRUE
"163","Queen","I Want To Break Free","I want to break free  
I want to break free  
I want to break free from your lies  
You're so self satisfied I don't need you  
I've got to break free  
God knows, God knows I want to break free  
  
I've fallen in love  
I've fallen in love for the first time  
And this time I know it's for real  
I've fallen in love yeah  
God knows God knows I've fallen in love  
  
It's strange but it's true  
I can't get over the way you love me like you do  
But I have to be sure  
When I walk out that door  
Oh how I want to be free baby  
Oh how I want to be free  
Oh how I want to break free  
  
But life still goes on  
I can't get used to living without living without  
Living without you by my side  
I don't want to live alone hey  
God knows got to make it on my own  
So baby can't you see  
I've got to break free  
  
I've got to break free  
I want to break free yeah  
  
I want, I want, I want, I want to break free

",FALSE,TRUE
"164","Queen","I Was Born To Love You","I was born to love you  
With every single beat of my heart  
Yes, I was born to take care of you, ha  
Every single day...  
Alright, hey hey  
  
I was born to love you  
With every single beat of my heart  
Yes, I was born to take care of you  
Every single day of my life  
  
You are the one for me  
I am the man for you  
You we're made for me  
You're my ecstasy  
If I was given every opportunity  
I'd kill for your love  
  
So take a chance with me  
Let me romance with you  
I'm caught in a dream  
And my dream's come true  
So hard to believe  
This is happening to me  
An amazing feeling  
Comin' through -  
  
I was born to love you  
With every single beat of my heart  
Yes, I was born to take care of you, honey  
Every single day of my life  
  
I wanna love you  
I love every little thing about you  
I wanna love you, love you, love you  
Born - to love you  
Born - to love you  
Yes I was born to love you  
Born - to love you  
Born - to love you  
Every single day - day of my life  
Woh  
  
An amazing feeling  
Comin' through  
  
I was born to love you  
With every single beat of my heart  
Yeah, I was born to take care of you  
Every single day of my life  
Yeah I was born to love you  
Every single day of my life  
  
Go, woh, I love you babe, hey  
Born to love you  
Yes, I was born to love you hey  
I wanna love you, love you, love you  
I wanna love you  
Yeah yeah  
Ha ha ha ha ha it's magic  
What ha ha ha  
I get so lonely, lonely, lonely, lonely, yeah  
I want to love you  
It's magic  
Love you, love you  
Yeah, give it to me  

",FALSE,TRUE
